sqft_living,bathrooms,bedrooms,floors,yr_built,price
2740,2.25,4.0,2.0,1991,549000.0
2730,2.5,5.0,1.0,1958,545000.0
2437,2.5,3.0,2.0,2011,285000.0
3290,2.5,4.0,2.0,2008,648000.0
2910,3.5,4.0,2.0,2012,610000.0
1630,2.0,3.0,1.0,2006,767450.0
4410,3.0,4.0,2.0,2006,765000.0
1780,2.5,3.0,3.0,2006,586500.0
1540,3.25,3.0,2.0,2011,520000.0
1420,1.75,3.0,3.0,2006,455000.0
2680,2.5,3.0,1.0,1979,653000.0
1750,2.0,3.0,1.0,1961,279950.0
2170,2.5,3.0,2.0,2003,449950.0
2390,2.75,3.0,1.0,1977,565000.0
2400,2.25,4.0,1.5,1929,620000.0
1690,1.0,3.0,1.0,1967,269000.0
3250,3.5,3.0,2.0,2001,875000.0
4610,3.75,4.0,1.0,1980,630000.0
2440,2.75,4.0,2.0,1957,425000.0
1290,1.75,3.0,1.0,1916,647500.0
2000,1.0,4.0,1.5,1916,450000.0
1050,1.0,3.0,1.0,1900,440000.0
2340,2.5,4.0,2.0,2008,445000.0
2210,2.25,4.0,2.0,1968,530000.0
2920,2.5,5.0,2.0,1906,875000.0
3150,2.75,3.0,2.0,1990,685000.0
3590,3.5,3.0,2.0,1999,798000.0
1910,2.5,4.0,2.0,2005,297500.0
3110,2.75,4.0,2.0,1983,749950.0
2440,3.0,5.0,1.0,2006,495000.0
1330,2.25,4.0,1.5,1962,540000.0
1460,1.75,3.0,1.0,1961,395000.0
5180,4.75,5.0,2.0,2001,1075000.0
1150,2.5,2.0,2.0,2004,214100.0
1920,1.5,4.0,1.0,1959,210000.0
2520,2.5,3.0,1.5,1988,499500.0
970,1.0,2.0,1.0,1924,546000.0
2490,2.5,5.0,1.0,1989,292000.0
1680,2.0,3.0,1.0,1993,289000.0
1150,1.0,3.0,1.0,1957,240000.0
1980,3.0,4.0,1.0,1983,395000.0
2070,2.25,4.0,1.0,1967,795000.0
5660,4.25,4.0,2.0,2001,955000.0
2420,2.75,4.0,1.0,1977,725000.0
2610,2.5,4.0,2.0,2009,335000.0
2810,3.75,4.0,2.0,1994,492000.0
1510,2.5,3.0,1.0,1976,250000.0
1910,1.75,3.0,1.0,1959,700000.0
1700,1.75,3.0,1.5,1931,545000.0
2020,2.75,4.0,1.0,1976,555000.0
2340,1.75,3.0,1.0,1917,640000.0
1463,2.0,3.0,3.0,2003,390000.0
1430,1.0,3.0,1.0,1945,466500.0
1180,1.5,3.0,1.0,1981,372500.0
1610,2.5,3.0,2.0,1994,255000.0
1480,2.5,3.0,2.0,1996,466800.0
2670,2.5,3.0,2.0,1987,749000.0
1830,1.75,4.0,2.0,1990,610000.0
920,1.0,2.0,1.0,1914,356000.0
1150,1.0,3.0,1.0,1908,165000.0
1190,1.0,2.0,1.0,1941,229000.0
4160,3.25,4.0,2.0,1973,530000.0
2370,2.5,3.0,2.0,2001,499950.0
1660,1.75,4.0,1.5,1926,619000.0
1480,2.5,3.0,1.0,1968,547000.0
2390,2.5,4.0,2.0,1999,359800.0
1690,3.5,3.0,2.0,2008,499000.0
1010,1.0,3.0,1.0,1958,189000.0
3500,3.5,4.0,2.0,1994,799000.0
2330,2.75,4.0,1.0,1990,257000.0
1890,1.5,3.0,1.0,1957,270000.0
2000,1.75,4.0,1.0,1959,453500.0
1130,1.0,3.0,1.0,1954,237000.0
1670,1.75,4.0,1.0,1947,456000.0
2600,2.5,3.0,2.0,2004,355500.0
1560,1.75,4.0,1.0,1965,299950.0
1170,2.0,3.0,1.0,1919,335000.0
2100,2.5,4.0,2.0,2006,268500.0
1710,2.25,3.0,1.0,1978,385000.0
2420,2.75,4.0,2.0,2005,376000.0
1370,2.0,4.0,2.0,1951,605004.0
2660,2.0,4.0,1.5,1923,886000.0
2260,2.5,4.0,2.0,2003,560000.0
2070,2.5,4.0,2.0,2004,343000.0
1500,1.0,3.0,1.0,1968,270000.0
2658,2.5,4.0,2.0,2014,411605.0
2700,2.5,4.0,2.0,2007,550000.0
1530,2.25,3.0,2.0,2014,465000.0
1480,2.5,3.0,2.0,2007,584000.0
1390,3.0,3.0,2.0,2006,275000.0
1660,2.5,3.0,2.0,2009,324500.0
2050,2.5,3.0,2.0,2011,700000.0
1550,1.0,4.0,1.5,1954,385200.0
1900,2.25,4.0,1.0,1975,270000.0
2820,2.5,4.0,2.0,2013,735000.0
1490,1.5,2.0,1.0,1956,389250.0
1750,1.5,3.0,1.0,1954,315000.0
2040,2.5,4.0,2.0,1990,545000.0
1900,1.5,3.0,1.5,1926,550000.0
1910,1.75,3.0,1.0,1977,415000.0
1560,1.0,3.0,1.0,1953,387500.0
1470,1.75,3.0,1.0,1939,432000.0
2700,2.5,3.0,1.0,1959,402000.0
3450,3.25,4.0,2.0,1960,1035000.0
1970,2.0,3.0,1.0,1967,294700.0
2670,2.5,3.0,2.0,1986,744000.0
2550,2.5,3.0,2.0,1990,715000.0
1720,1.0,4.0,1.5,1904,500000.0
2170,1.5,3.0,1.0,1979,1150000.0
2840,2.5,4.0,2.0,1990,650000.0
3270,2.75,4.0,2.0,1983,435000.0
1480,1.75,3.0,1.0,1974,510000.0
2440,2.75,5.0,1.0,1972,525000.0
2880,2.75,4.0,1.5,1928,920000.0
1730,1.0,2.0,1.0,1962,200000.0
1260,1.0,2.0,1.5,1926,435000.0
2230,2.0,4.0,1.5,1959,809950.0
2050,1.75,4.0,1.0,1959,455000.0
2030,2.5,3.0,2.0,2001,471000.0
810,1.0,2.0,1.0,1948,253500.0
1840,1.0,3.0,1.0,1953,185000.0
1730,1.5,3.0,2.0,1983,535500.0
2280,2.0,2.0,1.0,2002,835000.0
2630,2.5,4.0,2.0,2008,589500.0
2270,2.25,3.0,1.0,1975,680000.0
1020,1.75,3.0,1.5,1953,360000.0
1990,2.5,4.0,2.0,2005,595000.0
2680,2.5,4.0,2.0,1999,300000.0
1980,1.75,3.0,1.5,1926,660000.0
2400,2.5,3.0,2.0,1993,570000.0
780,1.0,2.0,1.0,1943,285000.0
980,2.0,3.0,1.0,1940,435000.0
1210,1.0,3.0,1.0,1918,160000.0
4600,2.5,5.0,1.0,1956,805000.0
1480,2.5,3.0,2.0,2005,450000.0
1320,1.5,4.0,1.0,1954,510000.0
4400,2.75,5.0,1.0,1963,1120000.0
2260,2.0,3.0,1.0,1985,539000.0
1880,2.0,4.0,2.0,1978,407193.0
1370,1.75,3.0,1.0,1983,320000.0
2720,3.0,4.0,2.0,1919,739000.0
1740,1.75,2.0,1.0,1946,452000.0
2560,2.5,4.0,2.0,2001,600000.0
2690,2.5,5.0,2.0,2012,279000.0
3240,3.0,4.0,2.0,2013,895000.0
2430,2.5,4.0,2.0,2008,585000.0
1405,2.0,2.0,2.0,2007,405000.0
3030,2.75,5.0,2.0,2014,837219.0
4150,2.5,4.0,2.0,2014,969990.0
1730,3.0,3.0,3.0,1985,490000.0
3820,2.5,6.0,1.0,1974,611000.0
3070,2.5,4.0,2.0,2006,462000.0
1780,2.5,4.0,2.0,1994,540000.0
1811,2.5,4.0,2.0,2007,260000.0
2450,2.25,4.0,2.0,1976,510000.0
2300,2.5,3.0,2.0,2001,567500.0
1440,1.0,2.0,1.0,1915,445000.0
2370,2.25,4.0,2.0,1979,684680.0
1300,1.0,3.0,1.5,1927,455000.0
2870,3.0,5.0,2.0,2007,540000.0
3400,2.75,3.0,2.0,2009,530000.0
1410,1.0,3.0,1.0,1956,410000.0
1640,1.75,3.0,1.0,1940,450000.0
3190,2.5,4.0,2.0,2006,609900.0
2380,2.5,4.0,2.0,1992,648000.0
2260,2.5,3.0,2.0,2005,550000.0
1240,1.75,3.0,1.0,1978,347000.0
1860,1.5,3.0,1.0,1963,288350.0
2850,2.5,3.0,1.0,1954,1150000.0
2470,3.0,3.0,2.0,1980,525000.0
2210,2.25,3.0,2.0,1969,250250.0
1920,1.75,4.0,1.0,1975,341000.0
3150,3.0,4.0,2.0,2000,700000.0
2700,1.75,4.0,1.5,1968,390000.0
2190,2.25,3.0,1.0,1963,539950.0
1380,2.5,2.0,3.0,2006,552000.0
2520,1.5,5.0,1.5,1928,250000.0
1300,1.75,3.0,1.0,1963,502000.0
2220,1.75,4.0,2.0,1964,480000.0
730,1.0,2.0,1.0,1946,378500.0
2670,2.5,3.0,2.0,1981,605000.0
1980,2.5,4.0,2.0,2003,307550.0
740,1.0,2.0,1.0,1949,304700.0
2050,1.75,3.0,1.0,1977,568000.0
1230,1.75,3.0,1.0,1987,385000.0
1210,2.5,3.0,3.0,2008,345000.0
1890,2.25,3.0,1.0,1973,435000.0
1870,2.0,2.0,1.0,2003,579000.0
1330,1.75,3.0,1.0,1998,236000.0
1590,2.0,3.0,1.0,1974,305100.0
1710,1.75,3.0,1.0,1958,368000.0
1200,1.0,2.0,1.0,1917,255000.0
1140,1.0,2.0,1.0,1942,400000.0
2240,1.75,3.0,1.0,1948,440000.0
920,1.0,2.0,1.0,1919,417000.0
800,1.0,2.0,1.0,1906,435000.0
1980,2.75,4.0,1.0,1952,475000.0
2800,2.5,4.0,2.0,2001,563500.0
1680,2.25,3.0,2.0,1987,285000.0
2330,2.5,4.0,2.0,1998,471000.0
2240,1.75,4.0,1.5,1965,500000.0
2140,2.5,3.0,2.0,1991,640000.0
2170,2.5,4.0,2.0,1992,442500.0
1150,1.5,3.0,1.0,1963,213400.0
2030,2.5,4.0,1.5,1926,831000.0
1350,2.0,3.0,1.0,1986,325000.0
910,1.0,2.0,1.0,1905,425000.0
2700,2.5,4.0,1.0,1968,550000.0
3730,3.5,4.0,2.0,1991,599950.0
2050,3.25,4.0,2.0,1987,750000.0
2390,3.0,4.0,2.0,1974,290000.0
1990,2.75,4.0,1.0,1999,270000.0
1300,1.75,4.0,1.0,1969,229950.0
1330,1.0,3.0,1.0,1948,234999.0
1000,1.0,2.0,1.0,1960,265000.0
2190,2.75,4.0,2.0,1993,367300.0
1380,1.75,3.0,1.5,1900,550000.0
2610,2.5,4.0,2.0,1988,743700.0
1060,1.75,2.0,2.0,2008,352750.0
710,1.0,2.0,2.0,1943,403950.0
2730,2.5,4.0,1.5,1909,980000.0
2470,1.75,4.0,2.0,1937,585000.0
1760,1.75,3.0,1.0,1977,554000.0
1530,2.5,3.0,2.0,1998,546000.0
1610,1.75,2.0,1.5,1948,280000.0
1030,2.0,2.0,1.0,1938,212500.0
2800,2.5,4.0,2.0,1999,739000.0
1310,2.0,3.0,1.0,1986,428000.0
3160,2.25,4.0,1.0,1981,965000.0
2500,3.0,3.0,2.0,1997,364900.0
2070,1.5,3.0,1.0,1948,559000.0
1980,1.75,4.0,1.0,1978,213000.0
2590,2.5,3.0,2.0,2004,620000.0
1910,1.0,4.0,1.5,1934,240000.0
2630,2.5,3.0,1.0,1967,852500.0
2630,2.5,3.0,2.0,2004,600000.0
1960,2.5,3.0,2.0,2006,410000.0
1440,1.75,3.0,2.0,1977,328000.0
2210,1.75,3.0,1.0,1958,625000.0
2350,2.5,4.0,2.0,1994,649950.0
1590,1.0,3.0,1.5,1944,235000.0
1500,3.5,3.0,2.0,2004,489000.0
1900,2.5,3.0,2.0,2005,536000.0
2370,3.5,4.0,2.5,2013,400000.0
1720,2.5,3.0,2.0,2004,398000.0
2020,1.5,4.0,1.0,1960,379000.0
1340,1.5,2.0,2.0,2008,345000.0
1800,2.5,3.0,2.0,2011,365000.0
1480,2.5,3.0,2.0,2010,315000.0
2750,2.0,4.0,1.5,1916,571000.0
3760,4.0,5.0,2.0,1983,1025000.0
2540,2.75,3.0,2.0,2005,695000.0
1760,1.75,3.0,1.0,1979,225000.0
3000,2.5,3.0,2.0,1995,740000.0
1930,2.5,4.0,2.0,1992,315000.0
860,1.0,2.0,1.0,1916,420000.0
1420,1.75,3.0,1.0,1984,310000.0
2080,2.0,3.0,1.0,1954,700000.0
1560,2.5,3.0,2.0,2003,269000.0
1960,2.5,4.0,2.0,2002,369990.0
1620,2.25,3.0,2.0,1926,800000.0
3670,3.0,5.0,1.0,1952,569000.0
1930,1.5,6.0,1.0,1971,175000.0
1290,1.5,3.0,3.0,2000,440000.0
1970,2.25,5.0,1.0,1986,435000.0
1540,1.75,3.0,1.0,1955,345000.0
2180,2.0,4.0,1.0,1900,558000.0
1490,1.75,2.0,1.0,1983,475000.0
2220,2.0,3.0,2.0,1980,490000.0
2430,1.75,3.0,1.0,1978,335000.0
1392,0.75,2.0,1.5,1978,350000.0
1120,1.0,4.0,1.0,1939,100000.0
1390,1.0,4.0,1.5,1941,417500.0
2040,1.75,3.0,1.0,1962,253000.0
3020,2.5,4.0,2.0,1994,490000.0
2290,1.75,3.0,1.0,1965,470000.0
1210,2.0,4.0,1.0,1955,483300.0
2510,2.5,3.0,2.0,1996,659000.0
2320,1.75,4.0,1.0,1910,480000.0
970,1.0,3.0,1.0,1965,165000.0
1820,1.75,3.0,1.0,1957,659500.0
970,1.0,3.0,1.0,1967,219900.0
1740,1.0,2.0,1.0,1924,315000.0
1590,1.75,3.0,1.0,1984,250000.0
1380,1.0,2.0,1.0,1943,268000.0
1680,1.5,4.0,1.0,1959,380000.0
1220,1.0,2.0,1.0,1926,499000.0
1651,2.0,2.0,1.0,1946,285000.0
1330,1.75,3.0,1.0,1973,183000.0
2940,3.0,3.0,2.0,1988,1070000.0
1410,3.25,3.0,3.0,2005,429000.0
1100,1.0,2.0,1.0,1926,403000.0
1530,1.5,3.0,1.0,1975,375500.0
2110,2.0,3.0,1.0,1919,516200.0
1720,1.75,4.0,1.0,1971,385000.0
1800,2.5,3.0,2.0,1996,515000.0
2210,2.5,4.0,2.0,1999,375000.0
2560,2.25,4.0,2.0,1973,650000.0
1010,1.5,2.0,2.0,1981,306888.0
3340,2.5,4.0,2.0,1998,870000.0
1740,1.0,4.0,1.5,1965,310000.0
1320,2.0,3.0,1.0,1975,251750.0
1520,1.75,3.0,1.0,1976,366000.0
2010,1.5,3.0,1.0,1951,429950.0
2440,3.5,3.0,2.0,2000,710000.0
2550,2.5,5.0,1.0,1953,895000.0
1010,1.0,3.0,1.0,1959,149500.0
1780,2.5,3.0,1.0,1990,310000.0
2180,2.0,3.0,1.5,1930,555000.0
2750,3.25,5.0,2.0,1937,750000.0
3490,3.25,4.0,2.0,2006,745000.0
2550,2.5,3.0,2.0,2001,695000.0
1870,1.75,3.0,1.0,1959,433000.0
1150,1.0,4.0,1.5,1947,307000.0
2050,1.75,3.0,1.0,1962,655275.0
1940,2.75,4.0,2.0,1990,392000.0
1890,1.75,3.0,2.0,1952,359950.0
1630,2.0,4.0,1.0,1968,360000.0
2440,1.75,4.0,1.0,1954,566000.0
3100,2.75,5.0,2.0,1950,700000.0
2090,2.5,3.0,2.0,2000,415000.0
920,1.0,3.0,1.0,1962,199500.0
1580,1.0,3.0,1.5,1926,749000.0
1760,1.75,3.0,1.0,1960,680000.0
2530,2.5,4.0,1.0,1978,400000.0
2490,2.75,4.0,1.0,1983,608000.0
3870,4.5,4.0,2.0,2001,589900.0
2732,2.5,5.0,1.0,1975,480000.0
3230,3.25,5.0,2.0,2014,1059500.0
2930,3.75,6.0,2.0,2013,915000.0
3510,3.5,4.0,2.0,2001,695000.0
2580,2.5,4.0,2.0,2013,899900.0
1060,2.25,2.0,2.0,2005,499950.0
2790,2.75,4.0,2.0,2013,533112.0
2009,2.5,4.0,2.0,2014,303210.0
2880,2.75,5.0,2.0,2006,525000.0
710,1.0,2.0,2.0,1943,399950.0
2070,2.5,3.0,1.5,1910,850830.0
1370,2.0,3.0,1.0,1964,371500.0
1730,1.75,3.0,1.0,1980,522000.0
1680,2.0,4.0,1.0,1950,588000.0
1350,1.0,2.0,1.0,1952,276900.0
1510,1.5,5.0,1.0,1959,248000.0
1860,2.5,3.0,2.0,1989,280000.0
3440,5.0,6.0,2.0,2007,495000.0
4250,3.0,6.0,2.5,1902,665000.0
860,1.0,2.0,1.0,1931,290300.0
1640,1.75,2.0,1.0,1921,527000.0
1295,1.5,2.0,2.0,2007,487028.0
1790,1.75,3.0,1.0,1978,325000.0
2210,1.5,3.0,1.5,1916,799000.0
940,1.0,3.0,1.0,1965,354000.0
1160,1.5,3.0,1.0,1962,262500.0
1990,2.5,3.0,2.0,2004,560200.0
1050,1.0,3.0,1.0,1942,220000.0
1030,1.0,2.0,1.0,1928,650000.0
1420,2.5,3.0,3.0,2004,435000.0
2690,3.75,4.0,2.0,1909,800000.0
3760,2.5,4.0,2.0,1987,1010000.0
700,1.0,2.0,1.0,1953,200000.0
2100,3.5,5.0,2.0,1999,295000.0
2240,2.75,4.0,1.5,1976,580379.0
3470,2.5,4.0,2.0,1995,875000.0
3370,2.5,3.0,2.0,1951,515000.0
2790,2.5,4.0,2.0,1989,599000.0
1870,2.5,3.0,2.0,2005,285000.0
1520,1.75,3.0,1.0,1968,290000.0
750,1.75,1.0,1.0,1946,355000.0
1460,1.5,3.0,1.0,1954,381000.0
2600,2.5,3.0,2.0,1988,571000.0
3320,2.5,4.0,2.0,1977,852600.0
2340,2.5,5.0,2.0,1922,1085000.0
890,1.0,3.0,1.0,1951,371000.0
1720,1.75,3.0,1.0,1986,514000.0
1270,1.5,3.0,2.0,2004,386000.0
2180,2.5,4.0,2.0,1989,464000.0
2030,2.25,4.0,1.0,1963,335000.0
2490,2.75,4.0,2.0,1979,740000.0
1470,1.75,4.0,1.0,1955,465000.0
2500,2.75,3.0,1.0,1948,700000.0
4500,3.5,3.0,2.0,2004,785000.0
1460,3.25,3.0,2.0,2006,350000.0
620,1.0,1.0,1.0,1939,148000.0
1550,1.75,3.0,1.0,1927,530000.0
1430,2.5,3.0,3.0,2002,349000.0
1360,1.5,3.0,1.5,1984,240000.0
2210,2.5,3.0,2.0,1989,330000.0
2460,1.75,4.0,1.5,1909,735000.0
2180,2.5,3.0,1.0,1979,545000.0
1570,1.75,3.0,1.0,1977,214950.0
4140,2.75,4.0,2.0,2002,657500.0
1140,1.0,3.0,1.5,1908,476000.0
800,1.0,2.0,1.0,1927,110000.0
2414,2.75,4.0,2.0,2006,292000.0
1160,1.0,3.0,1.0,1952,317000.0
3170,2.5,4.0,2.0,2001,455000.0
2060,2.0,3.0,1.0,1929,460000.0
1640,2.0,3.0,1.0,1948,405000.0
720,1.0,2.0,1.0,1942,333000.0
1860,1.0,4.0,1.5,1901,427000.0
2810,2.5,4.0,2.0,1997,742000.0
2090,2.5,4.0,1.0,1965,465000.0
3280,2.5,4.0,2.0,2001,809950.0
2090,2.0,4.0,1.5,1927,619400.0
2430,1.75,3.0,1.0,1949,762400.0
2520,2.25,5.0,2.0,1978,535000.0
2510,3.0,5.0,1.5,1925,881000.0
3370,2.75,4.0,1.0,1948,813000.0
1640,2.0,3.0,1.5,1910,234000.0
2250,2.5,3.0,2.0,1994,308900.0
2300,2.5,4.0,1.0,1955,450000.0
1650,3.5,3.0,3.0,2010,547500.0
710,1.0,2.0,2.0,1943,399950.0
2550,3.5,4.0,2.0,2007,516000.0
982,1.5,2.0,2.0,2006,250000.0
1630,2.25,3.0,2.0,2005,475000.0
2550,2.5,4.0,2.0,2009,415000.0
1240,1.25,2.0,2.0,2014,545000.0
2456,2.5,3.0,2.0,2012,329950.0
3950,3.5,3.0,1.5,1989,784000.0
2180,2.25,4.0,2.0,1984,610750.0
3140,2.5,4.0,1.0,1966,578000.0
1970,1.75,3.0,1.0,1976,501000.0
1940,2.0,5.0,1.5,1957,465250.0
3064,0.0,0.0,3.5,1990,1095000.0
970,1.0,2.0,1.0,1908,315000.0
2460,2.25,4.0,1.0,1957,900000.0
3010,2.5,4.0,2.0,2005,789500.0
2460,2.0,3.0,1.0,1952,678500.0
2080,2.0,3.0,1.0,2002,342500.0
3960,3.25,4.0,2.0,2005,860000.0
2490,2.5,4.0,2.0,2001,306000.0
2060,2.0,5.0,2.0,1903,580000.0
1330,1.0,3.0,1.0,1984,405000.0
1600,1.75,3.0,1.0,1967,510000.0
820,1.0,2.0,1.0,1965,173000.0
1200,1.75,4.0,1.0,1968,210000.0
1050,1.0,3.0,1.0,1947,445000.0
1910,2.5,3.0,2.5,2007,585000.0
1800,1.75,3.0,1.0,1950,381000.0
2060,2.25,3.0,1.0,1966,890000.0
1840,1.75,3.0,1.0,1985,235000.0
1250,2.5,3.0,3.0,2005,480000.0
1510,1.0,2.0,1.5,1935,575000.0
2300,2.25,4.0,1.5,1904,350000.0
1490,1.5,4.0,2.0,1966,259000.0
2820,2.75,5.0,1.0,1967,599000.0
1130,1.5,4.0,1.0,1970,210000.0
1510,1.0,3.0,1.5,1909,545000.0
1970,2.5,3.0,2.0,1988,299995.0
1210,1.0,3.0,1.5,1910,440000.0
3280,2.5,4.0,2.0,1996,699000.0
2420,2.0,3.0,1.0,1979,795000.0
2460,1.75,5.0,1.5,1911,445000.0
1180,1.0,3.0,1.0,1948,397990.0
1900,2.75,3.0,1.0,1942,706000.0
1651,3.25,3.0,2.0,2008,363000.0
2130,2.25,4.0,2.0,1972,850000.0
1430,1.0,2.0,1.5,1929,620000.0
1910,2.5,4.0,1.0,1963,333000.0
2110,1.75,3.0,1.0,1961,743000.0
1630,1.5,2.0,1.0,1940,448000.0
2470,2.5,4.0,2.0,1989,485000.0
2640,2.25,4.0,1.0,1986,489950.0
2990,2.75,5.0,2.0,1996,498500.0
2120,2.5,3.0,2.0,1988,531000.0
2050,2.5,3.0,1.0,1956,670000.0
1880,3.0,5.0,1.0,1997,310000.0
2790,3.0,3.0,2.0,1977,835000.0
2140,2.5,4.0,2.0,2003,495000.0
1769,2.0,3.0,1.0,1955,495000.0
1710,1.0,3.0,1.5,1926,440000.0
420,0.75,1.0,1.0,1922,280000.0
3270,2.5,4.0,2.0,1989,1070000.0
2370,2.5,4.0,2.0,2003,1034500.0
1770,2.5,4.0,2.0,2003,248000.0
2210,2.5,4.0,1.0,1990,294000.0
1710,2.25,3.0,2.0,2004,561000.0
2710,2.0,4.0,1.0,1919,656500.0
2340,3.0,3.0,2.0,1925,660000.0
1220,1.0,2.0,1.0,1947,370000.0
1060,1.0,3.0,1.0,1966,349950.0
910,1.0,2.0,1.0,1957,223000.0
1880,1.75,4.0,1.5,1944,560000.0
1870,1.75,4.0,2.0,1937,594000.0
1480,2.25,3.0,2.0,1914,600000.0
1880,2.5,3.0,2.0,1993,315000.0
1890,1.75,4.0,1.0,1947,430000.0
1560,2.75,3.0,1.0,1972,440000.0
1070,1.5,2.0,2.0,1999,312500.0
1470,3.25,3.0,2.0,2008,300000.0
2570,2.5,3.0,2.5,2007,680000.0
1170,2.25,2.0,2.0,2009,336750.0
2320,3.5,5.0,2.0,1926,822500.0
2440,3.0,4.0,2.0,1961,589000.0
4120,2.5,4.0,2.0,1997,863000.0
1440,1.75,2.0,1.0,1978,210000.0
1340,1.0,3.0,1.0,1978,206135.0
3010,3.75,6.0,2.0,2014,1125000.0
1840,1.75,3.0,1.0,1905,285000.0
930,1.0,2.0,1.0,1986,230000.0
4070,2.75,4.0,2.0,2002,845000.0
1820,1.75,3.0,1.0,1976,350000.0
1280,1.0,3.0,1.5,1947,304000.0
900,1.0,2.0,1.0,1951,370000.0
1980,1.75,3.0,1.0,1952,810000.0
2010,2.25,4.0,1.0,1974,440000.0
2750,2.5,4.0,2.0,1905,1030000.0
3140,2.0,4.0,1.0,1939,775000.0
1900,1.75,3.0,1.0,1980,235000.0
1830,1.0,3.0,1.5,1926,499950.0
3320,2.75,5.0,2.0,1975,622500.0
2700,2.5,4.0,1.0,1966,300000.0
1290,1.0,3.0,1.0,1976,205000.0
1500,1.75,3.0,1.0,1997,435000.0
3650,2.75,4.0,1.5,1978,697000.0
1270,1.0,3.0,1.5,1944,153000.0
2630,2.25,4.0,2.0,1979,454000.0
1800,1.5,2.0,1.0,1987,345000.0
1870,1.0,3.0,1.5,1927,585000.0
2540,2.5,4.0,2.0,2000,380000.0
1930,2.5,4.0,1.0,1981,250600.0
2770,2.25,4.0,2.0,1974,890000.0
2220,2.5,4.0,2.0,2001,370000.0
1650,1.5,3.0,1.0,1961,369500.0
3670,2.5,4.0,2.0,1999,883000.0
3770,2.5,4.0,2.0,1989,950000.0
2350,1.75,3.0,1.0,1978,615000.0
1210,1.5,3.0,1.0,1983,305000.0
2010,2.5,4.0,2.0,1989,590000.0
1580,2.5,3.0,2.0,1985,485000.0
710,1.0,2.0,1.0,1943,215000.0
1910,2.0,3.0,1.5,1971,430000.0
1880,2.5,4.0,2.0,2000,324900.0
2280,2.0,2.0,2.0,1990,849900.0
3100,2.75,5.0,1.0,1973,975000.0
2350,2.5,5.0,2.0,1993,910000.0
1850,1.75,3.0,1.0,1919,459950.0
2070,2.5,3.0,2.0,1997,325000.0
2020,2.75,4.0,1.0,1958,513000.0
1580,2.25,3.0,1.0,1981,475000.0
2690,2.5,4.0,2.0,1993,419000.0
2420,2.5,4.0,1.0,1958,760000.0
2540,1.5,5.0,2.0,1954,1120000.0
1150,1.0,2.0,1.0,1950,129000.0
3210,2.5,5.0,1.0,1968,725000.0
2040,2.5,3.0,2.0,1992,580000.0
1920,2.25,3.0,1.0,1921,385000.0
1900,1.75,4.0,1.0,1958,265000.0
1070,2.5,3.0,2.0,2005,330000.0
2790,2.5,4.0,2.0,1989,665000.0
2860,2.5,3.0,2.0,2000,799000.0
2250,2.0,3.0,1.0,1925,589000.0
1460,1.0,3.0,1.0,1906,538000.0
1540,1.0,3.0,1.5,1926,530100.0
2910,2.0,3.0,2.0,1900,718500.0
1180,1.75,3.0,1.0,1962,299000.0
1640,1.75,3.0,1.0,1948,556000.0
1520,2.0,4.0,1.0,1920,171000.0
3610,3.0,5.0,2.0,2003,540000.0
1400,2.25,3.0,2.0,2012,250000.0
3200,3.5,4.0,2.0,2007,795000.0
1384,3.0,3.0,2.0,2006,575000.0
1410,2.25,3.0,2.0,2005,379500.0
2050,2.5,4.0,2.0,2006,385000.0
1750,2.5,4.0,2.0,2009,415500.0
1510,2.0,3.0,1.0,1972,397500.0
1930,2.5,3.0,2.0,2005,530000.0
2960,2.5,4.0,2.0,1985,883000.0
2920,2.75,5.0,1.0,1968,850000.0
1980,1.0,2.0,1.0,1923,496752.0
1430,1.75,3.0,1.0,1950,330000.0
2450,2.75,4.0,2.0,2010,735000.0
2360,2.75,4.0,2.0,2008,525000.0
1890,2.5,3.0,2.0,2002,269950.0
2140,1.75,3.0,1.0,1953,650000.0
1900,2.0,3.0,1.0,1940,520500.0
2700,2.5,4.0,2.0,1990,652500.0
2430,3.0,5.0,1.0,1957,506000.0
1110,1.0,3.0,1.0,1957,416000.0
2280,2.75,4.0,1.0,1960,500000.0
1550,1.75,3.0,1.0,1949,460000.0
1530,2.0,3.0,1.0,1977,371025.0
2440,2.5,4.0,2.0,2002,576000.0
1760,2.25,4.0,2.0,1987,353500.0
1070,1.75,3.0,1.0,1957,183000.0
1990,1.75,3.0,1.0,1939,763101.0
1090,1.5,2.0,1.0,1951,460000.0
1890,1.5,4.0,1.5,1919,825000.0
1000,1.0,3.0,1.0,1969,265000.0
1770,1.75,3.0,1.0,1960,295000.0
2360,3.0,4.0,1.0,1960,418000.0
3380,3.5,3.0,2.0,1999,554000.0
1700,2.5,3.0,2.0,2005,534500.0
1600,1.75,2.0,1.0,1918,690000.0
2050,2.5,4.0,2.0,1988,530000.0
1210,1.75,2.0,2.0,2014,357186.0
1940,3.0,5.0,1.0,2007,300000.0
1810,2.0,4.0,1.0,1967,304000.0
1690,1.75,4.0,1.0,1984,385000.0
1800,2.0,4.0,1.0,1923,415000.0
3280,3.5,4.0,2.0,2007,963000.0
4290,2.5,4.0,2.0,2004,792500.0
1150,1.75,3.0,1.0,1979,309212.0
880,1.5,2.0,2.0,1999,235000.0
1720,1.5,3.0,2.0,1907,667000.0
1510,1.5,3.0,1.0,1956,470000.0
1240,2.0,4.0,1.0,1908,375000.0
